,primary_AdjClose,primary_Close,primary_High,primary_Low,primary_Open,primary_Volume,bac_AdjClose,bac_Close,bac_High,bac_Low,bac_Open,bac_Volume,c_AdjClose,c_Close,c_High,c_Low,c_Open,c_Volume,wfc_AdjClose,wfc_Close,wfc_High,wfc_Low,wfc_Open,wfc_Volume,xlf_AdjClose,xlf_Close,xlf_High,xlf_Low,xlf_Open,xlf_Volume,gold_AdjClose,gold_Close,gold_High,gold_Low,gold_Open,gold_Volume,ftse_AdjClose,ftse_Close,ftse_High,ftse_Low,ftse_Open,ftse_Volume,tnx_Close,vix_Close,gspc_Close,eurusd_Close,gbpusd_Close
2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,11.98,2179.98,1.1158,1.3299
2016-09-03,51.47937774658203,66.6500015258789,67.68000030517578,66.63999938964844,67.5,58659700.0,12.720772743225098,15.739999771118164,16.149999618530273,15.649999618530273,16.049999237060547,364327700.0,35.260074615478516,47.16999816894531,48.16999816894531,46.650001525878906,47.5099983215332,67584600.0,37.419952392578125,48.720001220703125,50.56999969482422,48.720001220703125,50.560001373291016,80585900.0,16.285795211791992,19.528837203979492,19.983753204345703,19.528837203979492,19.95125961303711,237513818.0,1330.0999755859375,1330.0999755859375,1350.5,1323.199951171875,1323.300048828125,125.0,6777.0,6777.0,6910.7001953125,6762.2998046875,6894.60009765625,3686633100.0,,,,,
2016-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,17.5,2127.81,1.1214,1.3257
2016-09-10,50.83829116821289,65.81999969482422,67.30000305175781,65.44000244140625,66.13999938964844,85670500.0,12.51872444152832,15.489999771118164,15.9399995803833,15.479999542236328,15.649999618530273,432818500.0,34.691959381103516,46.40999984741211,47.869998931884766,46.2400016784668,46.63999938964844,100692200.0,34.89301681518555,45.43000030517578,48.63999938964844,45.189998626708984,48.369998931884766,252129800.0,16.001270294189453,19.187652587890625,19.8212833404541,19.130788803100586,19.43947982788086,397123063.0,1305.800048828125,1305.800048828125,1329.300048828125,1305.800048828125,1327.0,370.0,6710.2998046875,6710.2998046875,6777.0,6654.5,6777.0,4471135100.0,,,,,
2016-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,15.37,2139.16,1.116,1.309
2016-09-17,51.94281005859375,67.25,67.9000015258789,65.8499984741211,66.1500015258789,64425000.0,12.542970657348633,15.520000457763672,15.829999923706055,15.390000343322754,15.550000190734863,357077100.0,35.24512481689453,47.150001525878906,47.459999084472656,46.290000915527344,46.619998931884766,74155400.0,35.131126403808594,45.7400016784668,47.20000076293945,45.33000183105469,45.619998931884766,215277900.0,16.238950729370117,19.3799991607666,19.559999465942383,19.18000030517578,19.18000030517578,251694200.0,1337.199951171875,1337.199951171875,1340.4000244140625,1313.5,1313.5,256.0,6909.39990234375,6909.39990234375,6937.2998046875,6710.2998046875,6710.2998046875,3552627100.0,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,12.29,2164.69,1.1223,1.2959
2016-09-24,51.43302917480469,66.58999633789062,67.20999908447266,65.11000061035156,66.5999984741211,81804800.0,12.64803695678711,15.649999618530273,15.729999542236328,14.8100004196167,15.399999618530273,441467500.0,35.30491256713867,47.22999954223633,47.5,45.15999984741211,46.5099983215332,108313900.0,34.0097541809082,44.279998779296875,45.5,44.099998474121094,45.369998931884766,182901700.0,16.171907424926758,19.299999237060547,19.399999618530273,18.940000534057617,19.260000228881836,254663100.0,1313.300048828125,1313.300048828125,1341.800048828125,1312.9000244140625,1335.199951171875,17599.0,6899.2998046875,6899.2998046875,6941.10009765625,6768.89990234375,6909.39990234375,4312246600.0,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,13.29,2168.27,1.1238,1.3015
2016-10-01,52.6070556640625,68.11000061035156,68.18000030517578,66.0999984741211,66.3499984741211,84390600.0,13.035962104797363,16.1299991607666,16.25,15.5,15.59000015258789,429923600.0,36.83732604980469,49.279998779296875,49.40999984741211,46.779998779296875,47.02000045776367,89840200.0,34.816226959228516,45.33000183105469,45.45000076293945,43.54999923706055,44.119998931884766,177436800.0,16.440048217773438,19.6200008392334,19.65999984741211,19.15999984741211,19.239999771118164,269164100.0,1248.9000244140625,1248.9000244140625,1316.800048828125,1248.9000244140625,1313.5,2721.0,7044.39990234375,7044.39990234375,7121.89990234375,6898.10009765625,6899.2998046875,5232376000.0,,,,,
2016-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,13.48,2153.74,1.1156,1.2434
2016-10-08,52.530452728271484,67.5199966430664,69.05999755859375,66.81999969482422,68.33999633789062,82638200.0,12.930898666381836,16.0,16.399999618530273,15.600000381469727,16.219999313354492,396201000.0,36.33649444580078,48.61000061035156,49.959999084472656,47.540000915527344,49.459999084472656,95057300.0,34.34001541137695,44.709999084472656,45.91999816894531,44.279998779296875,45.70000076293945,158621200.0,16.272462844848633,19.420000076293945,19.809999465942383,19.110000610351562,19.719999313354492,317304900.0,1253.0999755859375,1253.0999755859375,1260.4000244140625,1250.5999755859375,1258.800048828125,806.0,7013.60009765625,7013.60009765625,7129.7998046875,6930.0,7044.39990234375,4569619700.0,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,16.12,2132.98,1.0985,1.2189
2016-10-15,53.28511428833008,68.48999786376953,68.68000030517578,66.73999786376953,67.41999816894531,65837200.0,13.472382545471191,16.670000076293945,16.670000076293945,15.899999618530273,16.170000076293945,437233700.0,37.05409622192383,49.56999969482422,49.900001525878906,48.40999984741211,48.59000015258789,75729700.0,34.63187026977539,45.09000015258789,45.529998779296875,44.31999969482422,44.540000915527344,118417300.0,16.465185165405273,19.649999618530273,19.780000686645508,19.280000686645508,19.43000030517578,232812000.0,1265.9000244140625,1265.9000244140625,1271.5,1249.9000244140625,1249.9000244140625,910.0,7020.5,7020.5,7058.39990234375,6937.39990234375,7013.60009765625,3854440600.0,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,13.34,2141.16,1.0866,1.221
2016-10-22,53.767478942871094,69.11000061035156,69.7699966430664,68.37000274658203,68.97000122070312,56920700.0,13.480463981628418,16.68000030517578,17.100000381469727,16.5,16.75,389386400.0,37.04661560058594,49.560001373291016,50.599998474121094,48.95000076293945,49.81999969482422,71465700.0,35.507469177246094,46.22999954223633,46.810001373291016,45.290000915527344,45.45000076293945,111430700.0,16.565731048583984,19.770000457763672,19.950000762939453,19.579999923706055,19.739999771118164,211701400.0,1275.5,1275.5,1281.5,1261.800048828125,1269.199951171875,1280.0,6996.2998046875,6996.2998046875,7067.2998046875,6917.7998046875,7020.5,4265923200.0,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,16.19,2126.41,1.0934,1.2155
2016-10-29,52.71717071533203,67.76000213623047,69.77999877929688,67.63999938964844,69.43000030517578,66291600.0,13.375396728515625,16.549999237060547,16.75,16.280000686645508,16.68000030517578,430304500.0,36.00758361816406,48.16999816894531,49.86000061035156,47.70000076293945,49.7400016784668,82065400.0,34.255531311035156,44.599998474121094,46.560001373291016,44.4900016784668,46.400001525878906,102077000.0,16.331113815307617,19.489999771118164,19.8700008392334,19.399999618530273,19.8700008392334,286221400.0,1303.300048828125,1303.300048828125,1307.0,1271.5,1276.5999755859375,221.0,6693.2998046875,6693.2998046875,6996.2998046875,6676.60009765625,6996.2998046875,4245090500.0,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,22.51,2085.18,1.1121,1.2546
2016-11-05,59.66471481323242,76.69000244140625,77.25,69.0,69.08000183105469,168761800.0,15.371604919433594,19.020000457763672,19.030000686645508,16.709999084472656,16.860000610351562,1024880500.0,39.621585845947266,52.83000183105469,54.20000076293945,49.040000915527344,49.2599983215332,190042200.0,40.06283187866211,51.72999954223633,51.9900016784668,44.869998931884766,45.220001220703125,260430700.0,18.157779693603516,21.670000076293945,21.700000762939453,19.790000915527344,19.81999969482422,767818800.0,1223.5,1223.5,1318.5999755859375,1219.0999755859375,1292.0,854.0,6730.39990234375,6730.39990234375,6997.2998046875,6693.2998046875,6693.2998046875,5804649800.0,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,14.17,2164.45,1.0882,1.2523
2016-11-12,60.458251953125,77.70999908447266,80.44000244140625,76.87999725341797,77.25,139388600.0,16.16362953186035,20.0,20.219999313354492,19.399999618530273,19.40999984741211,926586900.0,41.59403610229492,55.459999084472656,55.97999954223633,53.0,53.040000915527344,150316000.0,40.90699768066406,52.81999969482422,54.060001373291016,50.959999084472656,51.90999984741211,184467800.0,18.568370819091797,22.15999984741211,22.329999923706055,21.790000915527344,21.8799991607666,693253800.0,1208.5,1208.5,1229.5,1207.199951171875,1227.800048828125,2048.0,6775.7998046875,6775.7998046875,6820.5,6730.39990234375,6730.39990234375,4720279700.0,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,12.85,2181.9,1.06,1.2327
2016-11-19,61.329627990722656,78.83000183105469,79.44999694824219,77.29000091552734,78.0,45953000.0,16.858665466308594,20.860000610351562,20.8799991607666,20.010000228881836,20.100000381469727,395662600.0,42.584007263183594,56.779998779296875,56.83000183105469,55.13999938964844,55.959999084472656,73780800.0,40.75210952758789,52.619998931884766,52.97999954223633,51.810001373291016,52.849998474121094,76026400.0,18.77785301208496,22.40999984741211,22.450000762939453,22.09000015258789,22.280000686645508,305293600.0,1178.199951171875,1178.199951171875,1213.800048828125,1177.0,1209.5999755859375,361.0,6840.7998046875,6840.7998046875,6880.7001953125,6754.2001953125,6775.7998046875,3421461400.0,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,12.34,2213.35,1.0595,1.2462
2016-11-26,63.484676361083984,81.5999984741211,82.27999877929688,78.0199966430664,78.18000030517578,93258300.0,17.157690048217773,21.229999542236328,21.940000534057617,20.25,20.670000076293945,742270200.0,42.014034271240234,56.02000045776367,57.56999969482422,55.31999969482422,55.86000061035156,116468300.0,41.49559020996094,53.58000183105469,54.470001220703125,51.38999938964844,52.119998931884766,126870800.0,18.978954315185547,22.649999618530273,22.950000762939453,22.09000015258789,22.25,475477400.0,1175.0999755859375,1175.0999755859375,1194.800048828125,1160.0,1188.0,242305.0,6730.7001953125,6730.7001953125,6845.7001953125,6678.7001953125,6840.7998046875,4417813400.0,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,14.12,2191.95,1.0666,1.2685
2016-12-03,66.5111083984375,85.48999786376953,85.5,82.29000091552734,82.30000305175781,89068800.0,18.730138778686523,23.09000015258789,23.239999771118164,21.459999084472656,21.469999313354492,732456000.0,45.028961181640625,60.040000915527344,60.79999923706055,56.58000183105469,56.61000061035156,131750500.0,44.25266647338867,57.13999938964844,58.02000045776367,53.869998931884766,53.900001525878906,162277400.0,19.900665283203125,23.75,23.84000015258789,22.790000915527344,22.850000381469727,506994600.0,1159.4000244140625,1159.4000244140625,1186.699951171875,1156.0,1181.800048828125,1879.0,6954.2001953125,6954.2001953125,6962.2998046875,6697.7001953125,6730.7001953125,4619768500.0,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,11.75,2259.53,1.0541,1.259
2016-12-10,66.08321380615234,84.94000244140625,86.48999786376953,83.76000213623047,85.36000061035156,96250300.0,18.381328582763672,22.65999984741211,23.389999389648438,22.209999084472656,23.0,790054500.0,44.811458587646484,59.75,60.79999923706055,58.7599983215332,59.45000076293945,126088500.0,42.858646392822266,55.34000015258789,57.099998474121094,54.029998779296875,56.5,171350100.0,19.57387351989746,23.360000610351562,23.8700008392334,23.309999465942383,23.68000030517578,535082200.0,1135.300048828125,1135.300048828125,1164.0,1123.9000244140625,1158.300048828125,1845.0,7011.60009765625,7011.60009765625,7038.39990234375,6875.39990234375,6954.2001953125,4972120700.0,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,12.2,2258.07,1.0456,1.2478
2016-12-17,67.72476959228516,87.05000305175781,87.16999816894531,84.19000244140625,84.80000305175781,72356500.0,18.332658767700195,22.600000381469727,22.829999923706055,22.329999923706055,22.600000381469727,347778800.0,45.741451263427734,60.9900016784668,61.0,58.91999816894531,59.4900016784668,80069500.0,43.33879470825195,55.959999084472656,56.31999969482422,54.650001525878906,55.18000030517578,72933600.0,19.84794044494629,23.579999923706055,23.670000076293945,23.18000030517578,23.389999389648438,228322000.0,1131.9000244140625,1131.9000244140625,1140.699951171875,1126.5,1139.4000244140625,519.0,7068.2001953125,7068.2001953125,7071.10009765625,6986.39990234375,7011.60009765625,2603420200.0,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,11.44,2263.79,1.0449,1.2252
2016-12-24,67.13349151611328,86.29000091552734,87.38999938964844,85.04000091552734,87.05000305175781,44708800.0,17.92707061767578,22.100000381469727,22.739999771118164,21.770000457763672,22.709999084472656,244435800.0,44.57146453857422,59.43000030517578,61.29999923706055,58.68000030517578,61.029998779296875,60381100.0,42.68051528930664,55.11000061035156,56.099998474121094,54.47999954223633,55.900001525878906,50532000.0,19.57017707824707,23.25,23.670000076293945,23.100000381469727,23.6299991607666,153088500.0,1150.0,1150.0,1162.0,1134.300048828125,1134.300048828125,2620.0,7142.7998046875,7142.7998046875,7142.7998046875,7060.89990234375,7068.2001953125,1171075700.0,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,14.04,2238.83,1.0552,1.2337
2016-12-31,67.001220703125,86.12000274658203,87.76000213623047,85.26000213623047,87.33999633789062,63011400.0,18.397560119628906,22.68000030517578,22.959999084472656,22.200000762939453,22.600000381469727,329281100.0,45.41143798828125,60.54999923706055,61.630001068115234,59.75,60.68000030517578,70366200.0,42.62630081176758,55.040000915527344,56.349998474121094,54.47999954223633,55.66999816894531,74647400.0,19.814271926879883,23.540000915527344,23.729999542236328,23.239999771118164,23.610000610351562,216614000.0,1171.9000244140625,1171.9000244140625,1183.300048828125,1146.5,1155.199951171875,604.0,7210.10009765625,7210.10009765625,7212.0,7142.7998046875,7142.7998046875,3000753500.0,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,11.32,2276.98,1.056,1.2314
2017-01-07,67.82569122314453,86.69999694824219,88.16999816894531,85.5199966430664,85.7300033569336,91142100.0,18.66524314880371,23.010000228881836,23.40999984741211,22.399999618530273,22.510000228881836,551669900.0,44.721458435058594,59.630001068115234,60.849998474121094,58.7599983215332,60.150001525878906,92638000.0,42.835391998291016,55.310001373291016,56.20000076293945,53.720001220703125,54.68000030517578,118671100.0,19.789026260375977,23.510000228881836,23.790000915527344,23.18000030517578,23.479999542236328,258133500.0,1195.300048828125,1195.300048828125,1204.300048828125,1173.0,1173.9000244140625,265.0,7337.7998046875,7337.7998046875,7338.5,7207.39990234375,7210.10009765625,4161564200.0,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,11.23,2274.64,1.0625,1.2198
2017-01-14,65.455322265625,83.66999816894531,85.22000122070312,83.02999877929688,84.93000030517578,86287100.0,18.3651065826416,22.639999389648438,22.93000030517578,22.010000228881836,22.68000030517578,455417600.0,42.08151626586914,56.11000061035156,59.31999969482422,56.029998779296875,59.0099983215332,106944700.0,42.6495246887207,55.06999969482422,55.11000061035156,53.34000015258789,54.79999923706055,93228800.0,19.485998153686523,23.149999618530273,23.350000381469727,22.850000381469727,23.34000015258789,296481800.0,1204.300048828125,1204.300048828125,1214.699951171875,1195.800048828125,1205.5,257.0,7198.39990234375,7198.39990234375,7354.10009765625,7191.7001953125,7337.7998046875,3876022500.0,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,11.54,2271.31,1.063,1.2319
2017-01-21,68.00560760498047,86.93000030517578,86.9800033569336,83.20999908447266,83.30000305175781,73403700.0,18.949159622192383,23.360000610351562,23.549999237060547,22.420000076293945,22.6200008392334,398384200.0,42.83150100708008,57.11000061035156,57.97999954223633,55.41999816894531,56.119998931884766,100906400.0,43.826717376708984,56.59000015258789,57.33000183105469,54.130001068115234,54.709999084472656,108958800.0,19.906864166259766,23.649999618530273,23.799999237060547,22.920000076293945,23.049999237060547,299379700.0,1188.0999755859375,1188.0999755859375,1219.0,1185.5999755859375,1212.0,234814.0,7184.5,7184.5,7205.7001953125,7131.5,7198.39990234375,4557340400.0,,,,,
2017-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,10.58,2294.69,1.069,1.2531
2017-01-28,68.20120239257812,87.18000030517578,87.30999755859375,84.08999633789062,86.19000244140625,73714500.0,18.89237403869629,23.290000915527344,23.350000381469727,22.5,23.200000762939453,490950600.0,43.319000244140625,57.7599983215332,57.880001068115234,55.22999954223633,56.5099983215332,101191000.0,44.35334014892578,57.27000045776367,57.290000915527344,55.400001525878906,56.119998931884766,92452400.0,19.96578025817871,23.719999313354492,23.739999771118164,23.100000381469727,23.5,300521400.0,1218.5,1218.5,1224.199951171875,1187.0999755859375,1191.699951171875,57237.0,7188.2998046875,7188.2998046875,7202.39990234375,7093.60009765625,7184.5,4300883200.0,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,10.97,2297.42,1.0792,1.2504
2017-02-04,68.06037902832031,87.0,87.4800033569336,85.37000274658203,86.79000091552734,59933700.0,18.72202491760254,23.079999923706055,23.3799991607666,22.450000762939453,23.149999618530273,475658300.0,43.34523010253906,57.630001068115234,58.349998474121094,56.13999938964844,57.5099983215332,80779500.0,44.33491134643555,56.86000061035156,57.40999984741211,55.16999816894531,57.08000183105469,75645700.0,20.01629066467285,23.780000686645508,23.860000610351562,23.280000686645508,23.579999923706055,272024100.0,1234.4000244140625,1234.4000244140625,1243.9000244140625,1218.5,1221.9000244140625,3649.0,7258.7998046875,7258.7998046875,7274.7998046875,7147.2001953125,7188.2998046875,3977679100.0,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,10.85,2316.1,1.065,1.2502
2017-02-11,70.58724212646484,90.2300033569336,91.04000091552734,87.43000030517578,87.44000244140625,87502300.0,19.890125274658203,24.520000457763672,24.770000457763672,23.170000076293945,23.170000076293945,580220900.0,45.255645751953125,60.16999816894531,60.869998931884766,57.9900016784668,57.9900016784668,98600200.0,45.293949127197266,58.09000015258789,59.0099983215332,56.88999938964844,57.06999969482422,87536300.0,20.59708023071289,24.469999313354492,24.56999969482422,23.889999389648438,23.93000030517578,347715500.0,1237.5999755859375,1237.5999755859375,1241.199951171875,1217.300048828125,1230.5,1120.0,7300.0,7300.0,7313.39990234375,7251.7998046875,7258.7998046875,3604013400.0,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,11.49,2351.16,1.0614,1.2428
2017-02-18,70.66545104980469,90.33000183105469,91.33999633789062,89.7300033569336,90.51000213623047,52036600.0,19.65488052368164,24.229999542236328,24.950000762939453,24.020000457763672,24.59000015258789,343023800.0,44.796844482421875,59.560001373291016,60.95000076293945,59.11000061035156,60.290000915527344,66363100.0,45.07564163208008,57.810001373291016,58.630001068115234,57.31999969482422,58.25,59481500.0,20.554988861083984,24.420000076293945,24.68000030517578,24.309999465942383,24.600000381469727,220851200.0,1256.9000244140625,1256.9000244140625,1258.800048828125,1228.0999755859375,1237.300048828125,1531.0,7243.7001953125,7243.7001953125,7329.60009765625,7192.5,7300.0,4599857600.0,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,11.47,2367.34,1.058,1.2499
2017-02-25,72.59774780273438,92.80000305175781,93.9800033569336,89.58999633789062,90.31999969482422,81675900.0,20.63640594482422,25.440000534057617,25.799999237060547,24.190000534057617,24.200000762939453,495599300.0,45.879913330078125,61.0,61.939998626708984,59.40999984741211,59.560001373291016,91819500.0,45.91773223876953,58.88999938964844,59.9900016784668,57.709999084472656,57.810001373291016,83891200.0,21.017948150634766,24.969999313354492,25.299999237060547,24.3799991607666,24.450000762939453,307817000.0,1225.5,1225.5,1263.0999755859375,1222.9000244140625,1254.699951171875,1603.0,7374.2998046875,7374.2998046875,7394.60009765625,7239.7001953125,7243.7001953125,4626606800.0,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,10.96,2383.12,1.0552,1.2249
2017-03-04,71.40863800048828,91.27999877929688,92.8499984741211,90.52999877929688,92.25,71050500.0,20.593538284301758,25.309999465942383,25.770000457763672,25.079999923706055,25.329999923706055,411012100.0,46.24846267700195,61.4900016784668,62.529998779296875,59.779998779296875,60.79999923706055,101852400.0,45.88654327392578,58.849998474121094,59.18000030517578,58.02000045776367,58.540000915527344,71878400.0,20.86643409729004,24.790000915527344,25.059999465942383,24.6299991607666,24.81999969482422,330297400.0,1200.699951171875,1200.699951171875,1235.199951171875,1196.199951171875,1235.199951171875,146.0,7343.10009765625,7343.10009765625,7374.2998046875,7263.60009765625,7374.2998046875,4414587100.0,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,11.66,2372.6,1.0667,1.2158
2017-03-11,70.93926239013672,90.68000030517578,92.80999755859375,90.6500015258789,91.30999755859375,73070100.0,20.22739028930664,24.860000610351562,25.549999237060547,24.829999923706055,25.299999237060547,410260200.0,45.40605926513672,60.369998931884766,61.790000915527344,60.20000076293945,61.540000915527344,92868300.0,45.746185302734375,58.66999816894531,59.40999984741211,58.25,58.83000183105469,82179700.0,20.580242156982422,24.450000762939453,24.969999313354492,24.450000762939453,24.81999969482422,357675100.0,1229.800048828125,1229.800048828125,1231.4000244140625,1196.800048828125,1206.199951171875,166.0,7425.0,7425.0,7447.0,7339.2998046875,7343.10009765625,4961779400.0,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,11.28,2378.25,1.0742,1.2372
2017-03-18,68.2872543334961,87.29000091552734,91.16999816894531,86.01000213623047,90.2699966430664,101637100.0,18.81163787841797,23.1200008392334,24.760000228881836,22.450000762939453,24.579999923706055,739983600.0,43.67617416381836,58.06999969482422,60.380001068115234,56.900001525878906,60.099998474121094,105023600.0,43.53178787231445,55.83000183105469,58.470001220703125,54.849998474121094,58.470001220703125,117298000.0,19.884891510009766,23.540000915527344,24.469999313354492,23.229999542236328,24.399999618530273,586955200.0,1248.199951171875,1248.199951171875,1249.5,1226.4000244140625,1229.300048828125,56.0,7336.7998046875,7336.7998046875,7440.89990234375,7301.7998046875,7425.0,3782327600.0,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,12.96,2343.98,1.0806,1.2491
2017-03-25,68.71751403808594,87.83999633789062,89.45999908447266,85.2300033569336,85.52999877929688,71779900.0,19.19405746459961,23.59000015258789,23.979999542236328,22.15999984741211,22.280000686645508,438827200.0,44.99241256713867,59.81999969482422,60.83000183105469,56.54999923706055,56.849998474121094,75399800.0,43.39924240112305,55.65999984741211,56.43000030517578,54.2400016784668,54.630001068115234,66033900.0,20.04538345336914,23.729999542236328,23.989999771118164,22.979999542236328,23.040000915527344,425894200.0,1247.300048828125,1247.300048828125,1257.699951171875,1238.699951171875,1255.800048828125,250320.0,7322.89990234375,7322.89990234375,7384.7998046875,7255.7998046875,7336.7998046875,4067702100.0,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,12.37,2362.72,1.0698,1.2537
2017-04-01,67.41888427734375,86.18000030517578,88.54000091552734,85.25,87.98999786376953,79224800.0,18.84418296813965,23.15999984741211,23.8799991607666,22.93000030517578,23.649999618530273,423268900.0,44.699073791503906,59.43000030517578,61.02000045776367,58.650001525878906,59.93000030517578,72756600.0,42.759857177734375,54.84000015258789,56.20000076293945,54.61000061035156,55.70000076293945,70136100.0,19.867992401123047,23.520000457763672,23.959999084472656,23.329999923706055,23.770000457763672,446264000.0,1254.300048828125,1254.300048828125,1269.0999755859375,1243.0,1247.5,3405.0,7349.39990234375,7349.39990234375,7362.60009765625,7258.10009765625,7322.89990234375,3950039200.0,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,12.87,2355.54,1.0616,1.2398
2017-04-08,66.40576171875,84.4000015258789,86.98999786376953,84.4000015258789,86.08000183105469,75032500.0,18.176990509033203,22.34000015258789,23.280000686645508,22.34000015258789,23.1299991607666,322079500.0,43.65360641479492,58.040000915527344,59.97999954223633,57.68000030517578,59.36000061035156,74352300.0,40.038639068603516,51.349998474121094,55.25,51.349998474121094,54.9900016784668,116277800.0,19.344263076782227,22.899999618530273,23.670000076293945,22.899999618530273,23.520000457763672,338412500.0,1285.9000244140625,1285.9000244140625,1287.5999755859375,1246.800048828125,1252.699951171875,1990.0,7327.60009765625,7327.60009765625,7406.39990234375,7298.89990234375,7349.39990234375,3069176200.0,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,15.96,2328.95,1.0625,1.2531
2017-04-15,66.50017547607422,84.5199966430664,86.08000183105469,84.36000061035156,84.44000244140625,86243600.0,18.478038787841797,22.709999084472656,23.170000076293945,22.260000228881836,22.360000610351562,564351400.0,43.412933349609375,57.720001220703125,59.099998474121094,57.54999923706055,58.36000061035156,81983200.0,41.32516860961914,53.0,53.84000015258789,51.2599983215332,51.63999938964844,129361400.0,19.563888549804688,23.15999984741211,23.450000762939453,22.889999389648438,22.959999084472656,397551100.0,1287.4000244140625,1287.4000244140625,1294.800048828125,1274.0,1291.800048828125,1262.0,7114.60009765625,7114.60009765625,7327.60009765625,7096.7998046875,7327.60009765625,3785492700.0,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,14.63,2348.69,1.0694,1.2783
2017-04-22,68.45145416259766,87.0,89.12999725341797,86.41999816894531,86.55000305175781,80638900.0,18.99064826965332,23.34000015258789,24.350000381469727,23.239999771118164,23.239999771118164,514751300.0,44.46589660644531,59.119998931884766,60.790000915527344,58.93000030517578,59.18000030517578,87994800.0,41.980140686035156,53.84000015258789,55.09000015258789,53.59000015258789,54.150001525878906,97313400.0,19.876441955566406,23.530000686645508,24.09000015258789,23.530000686645508,23.690000534057617,374451600.0,1266.0999755859375,1266.0999755859375,1276.9000244140625,1262.0999755859375,1275.0,2408.0,7203.89990234375,7203.89990234375,7302.60009765625,7114.60009765625,7114.60009765625,4966550500.0,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,10.82,2384.2,1.0895,1.2938
